dimension,value,issue_category,issue_count,written_denominator,issue_rate,primary_written_denominator,primary_conditional_rate,meets_minimum,threshold
category,garden_tools,Product condition / mismatch,48,1433,0.03349616189811584,394,0.1218274111675127,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Delivery waiting / non-receipt,240,2916,0.0823045267489712,898,0.267260579064588,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Generic / Unclear,95,2916,0.032578875171467764,898,0.10579064587973273,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Incomplete order / missing units,99,2916,0.033950617283950615,898,0.11024498886414254,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Mixed / rating-text mismatch,79,2916,0.02709190672153635,898,0.08797327394209355,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Mixed resolution / service,231,2916,0.07921810699588477,898,0.2572383073496659,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Positive delivery mentions,734,2916,0.25171467764060357,898,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Positive generic mentions,593,2916,0.203360768175583,898,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Positive product / overall mentions,691,2916,0.2369684499314129,898,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,health_beauty,Product condition / mismatch,154,2916,0.05281207133058985,898,0.1714922048997773,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Delivery waiting / non-receipt,16,294,0.05442176870748299,83,0.1927710843373494,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Generic / Unclear,3,294,0.01020408163265306,83,0.03614457831325301,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Incomplete order / missing units,10,294,0.034013605442176874,83,0.12048192771084337,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Mixed / rating-text mismatch,5,294,0.017006802721088437,83,0.060240963855421686,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Mixed resolution / service,21,294,0.07142857142857142,83,0.25301204819277107,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Positive delivery mentions,85,294,0.2891156462585034,83,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Positive generic mentions,57,294,0.19387755102040816,83,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Positive product / overall mentions,69,294,0.23469387755102042,83,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances,Product condition / mismatch,28,294,0.09523809523809523,83,0.3373493975903614,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Delivery waiting / non-receipt,9,89,0.10112359550561797,29,0.3103448275862069,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Generic / Unclear,3,89,0.033707865168539325,29,0.10344827586206896,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Incomplete order / missing units,2,89,0.02247191011235955,29,0.06896551724137931,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Mixed / rating-text mismatch,2,89,0.02247191011235955,29,0.06896551724137931,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Mixed resolution / service,8,89,0.0898876404494382,29,0.27586206896551724,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Positive delivery mentions,23,89,0.25842696629213485,29,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Positive generic mentions,20,89,0.2247191011235955,29,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Positive product / overall mentions,17,89,0.19101123595505617,29,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_appliances_2,Product condition / mismatch,5,89,0.056179775280898875,29,0.1724137931034483,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Delivery waiting / non-receipt,1,11,0.09090909090909091,4,0.25,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Generic / Unclear,0,11,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Incomplete order / missing units,1,11,0.09090909090909091,4,0.25,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Mixed / rating-text mismatch,2,11,0.18181818181818182,4,0.5,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Mixed resolution / service,0,11,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Positive delivery mentions,3,11,0.2727272727272727,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Positive generic mentions,2,11,0.18181818181818182,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Positive product / overall mentions,2,11,0.18181818181818182,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_comfort_2,Product condition / mismatch,0,11,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Delivery waiting / non-receipt,16,174,0.09195402298850575,69,0.2318840579710145,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Generic / Unclear,7,174,0.040229885057471264,69,0.10144927536231885,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Incomplete order / missing units,6,174,0.034482758620689655,69,0.08695652173913043,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Mixed / rating-text mismatch,11,174,0.06321839080459771,69,0.15942028985507245,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Mixed resolution / service,14,174,0.08045977011494253,69,0.2028985507246377,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Positive delivery mentions,25,174,0.14367816091954022,69,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Positive generic mentions,40,174,0.22988505747126436,69,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Positive product / overall mentions,40,174,0.22988505747126436,69,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_confort,Product condition / mismatch,15,174,0.08620689655172414,69,0.21739130434782608,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Delivery waiting / non-receipt,19,162,0.11728395061728394,63,0.30158730158730157,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Generic / Unclear,6,162,0.037037037037037035,63,0.09523809523809523,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Incomplete order / missing units,9,162,0.05555555555555555,63,0.14285714285714285,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Mixed / rating-text mismatch,0,162,0.0,63,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Mixed resolution / service,11,162,0.06790123456790123,63,0.1746031746031746,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Positive delivery mentions,31,162,0.19135802469135801,63,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Positive generic mentions,32,162,0.19753086419753085,63,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Positive product / overall mentions,36,162,0.2222222222222222,63,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,home_construction,Product condition / mismatch,18,162,0.1111111111111111,63,0.2857142857142857,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Delivery waiting / non-receipt,136,2028,0.0670611439842209,652,0.2085889570552147,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Generic / Unclear,74,2028,0.03648915187376726,652,0.11349693251533742,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Incomplete order / missing units,109,2028,0.05374753451676528,652,0.16717791411042945,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Mixed / rating-text mismatch,58,2028,0.028599605522682446,652,0.08895705521472393,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Mixed resolution / service,137,2028,0.0675542406311637,652,0.21012269938650308,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Positive delivery mentions,430,2028,0.21203155818540434,652,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Positive generic mentions,417,2028,0.20562130177514792,652,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Positive product / overall mentions,529,2028,0.2608481262327416,652,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,housewares,Product condition / mismatch,138,2028,0.06804733727810651,652,0.2116564417177914,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Delivery waiting / non-receipt,3,81,0.037037037037037035,22,0.13636363636363635,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Generic / Unclear,1,81,0.012345679012345678,22,0.045454545454545456,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Incomplete order / missing units,3,81,0.037037037037037035,22,0.13636363636363635,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Mixed / rating-text mismatch,2,81,0.024691358024691357,22,0.09090909090909091,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Mixed resolution / service,6,81,0.07407407407407407,22,0.2727272727272727,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Positive delivery mentions,21,81,0.25925925925925924,22,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Positive generic mentions,11,81,0.13580246913580246,22,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Positive product / overall mentions,27,81,0.3333333333333333,22,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,industry_commerce_and_business,Product condition / mismatch,7,81,0.08641975308641975,22,0.3181818181818182,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Delivery waiting / non-receipt,6,85,0.07058823529411765,39,0.15384615384615385,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Generic / Unclear,4,85,0.047058823529411764,39,0.10256410256410256,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Incomplete order / missing units,4,85,0.047058823529411764,39,0.10256410256410256,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Mixed / rating-text mismatch,6,85,0.07058823529411765,39,0.15384615384615385,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Mixed resolution / service,11,85,0.12941176470588237,39,0.28205128205128205,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Positive delivery mentions,16,85,0.18823529411764706,39,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Positive generic mentions,14,85,0.16470588235294117,39,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Positive product / overall mentions,16,85,0.18823529411764706,39,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,kitchen_dining_laundry_garden_furniture,Product condition / mismatch,8,85,0.09411764705882353,39,0.20512820512820512,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Delivery waiting / non-receipt,0,4,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Generic / Unclear,1,4,0.25,1,1.0,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Incomplete order / missing units,0,4,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Mixed / rating-text mismatch,0,4,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Mixed resolution / service,0,4,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Positive delivery mentions,1,4,0.25,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Positive generic mentions,1,4,0.25,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Positive product / overall mentions,1,4,0.25,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,la_cuisine,Product condition / mismatch,0,4,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Delivery waiting / non-receipt,13,377,0.034482758620689655,78,0.16666666666666666,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Generic / Unclear,8,377,0.021220159151193633,78,0.10256410256410256,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Incomplete order / missing units,10,377,0.026525198938992044,78,0.1282051282051282,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Mixed / rating-text mismatch,14,377,0.03713527851458886,78,0.1794871794871795,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Mixed resolution / service,19,377,0.050397877984084884,78,0.24358974358974358,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Positive delivery mentions,106,377,0.28116710875331563,78,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Positive generic mentions,65,377,0.1724137931034483,78,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Positive product / overall mentions,128,377,0.3395225464190981,78,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,luggage_accessories,Product condition / mismatch,14,377,0.03713527851458886,78,0.1794871794871795,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Delivery waiting / non-receipt,10,94,0.10638297872340426,37,0.2702702702702703,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Generic / Unclear,3,94,0.031914893617021274,37,0.08108108108108109,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Incomplete order / missing units,7,94,0.07446808510638298,37,0.1891891891891892,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Mixed / rating-text mismatch,3,94,0.031914893617021274,37,0.08108108108108109,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Mixed resolution / service,6,94,0.06382978723404255,37,0.16216216216216217,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Positive delivery mentions,21,94,0.22340425531914893,37,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Positive generic mentions,14,94,0.14893617021276595,37,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Positive product / overall mentions,22,94,0.23404255319148937,37,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,market_place,Product condition / mismatch,8,94,0.0851063829787234,37,0.21621621621621623,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Delivery waiting / non-receipt,1,13,0.07692307692307693,3,0.3333333333333333,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Generic / Unclear,0,13,0.0,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Incomplete order / missing units,0,13,0.0,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Mixed / rating-text mismatch,0,13,0.0,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Mixed resolution / service,1,13,0.07692307692307693,3,0.3333333333333333,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Positive delivery mentions,3,13,0.23076923076923078,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Positive generic mentions,2,13,0.15384615384615385,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Positive product / overall mentions,5,13,0.38461538461538464,3,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,music,Product condition / mismatch,1,13,0.07692307692307693,3,0.3333333333333333,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Delivery waiting / non-receipt,20,232,0.08620689655172414,68,0.29411764705882354,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Generic / Unclear,2,232,0.008620689655172414,68,0.029411764705882353,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Incomplete order / missing units,3,232,0.01293103448275862,68,0.04411764705882353,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Mixed / rating-text mismatch,7,232,0.03017241379310345,68,0.10294117647058823,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Mixed resolution / service,20,232,0.08620689655172414,68,0.29411764705882354,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Positive delivery mentions,45,232,0.1939655172413793,68,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Positive generic mentions,42,232,0.1810344827586207,68,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Positive product / overall mentions,77,232,0.33189655172413796,68,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,musical_instruments,Product condition / mismatch,16,232,0.06896551724137931,68,0.23529411764705882,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Delivery waiting / non-receipt,52,564,0.09219858156028368,290,0.1793103448275862,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Generic / Unclear,34,564,0.06028368794326241,290,0.11724137931034483,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Incomplete order / missing units,54,564,0.09574468085106383,290,0.18620689655172415,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Mixed / rating-text mismatch,14,564,0.024822695035460994,290,0.04827586206896552,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Mixed resolution / service,63,564,0.11170212765957446,290,0.21724137931034482,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Positive delivery mentions,102,564,0.18085106382978725,290,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Positive generic mentions,73,564,0.12943262411347517,290,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Positive product / overall mentions,99,564,0.17553191489361702,290,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,office_furniture,Product condition / mismatch,73,564,0.12943262411347517,290,0.2517241379310345,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Delivery waiting / non-receipt,0,14,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Generic / Unclear,0,14,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Incomplete order / missing units,3,14,0.21428571428571427,4,0.75,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Mixed / rating-text mismatch,0,14,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Mixed resolution / service,1,14,0.07142857142857142,4,0.25,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Positive delivery mentions,4,14,0.2857142857142857,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Positive generic mentions,1,14,0.07142857142857142,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Positive product / overall mentions,5,14,0.35714285714285715,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,party_supplies,Product condition / mismatch,0,14,0.0,4,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Delivery waiting / non-receipt,75,1073,0.06989748369058714,297,0.25252525252525254,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Generic / Unclear,31,1073,0.028890959925442685,297,0.10437710437710437,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Incomplete order / missing units,34,1073,0.03168685927306617,297,0.11447811447811448,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Mixed / rating-text mismatch,35,1073,0.032618825722273995,297,0.11784511784511785,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Mixed resolution / service,58,1073,0.05405405405405406,297,0.19528619528619529,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Positive delivery mentions,266,1073,0.2479030754892824,297,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Positive generic mentions,224,1073,0.2087604846225536,297,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Positive product / overall mentions,286,1073,0.26654240447343897,297,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,perfumery,Product condition / mismatch,64,1073,0.05964585274930102,297,0.21548821548821548,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Delivery waiting / non-receipt,36,567,0.06349206349206349,172,0.20930232558139536,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Generic / Unclear,15,567,0.026455026455026454,172,0.0872093023255814,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Incomplete order / missing units,23,567,0.04056437389770723,172,0.13372093023255813,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Mixed / rating-text mismatch,10,567,0.01763668430335097,172,0.05813953488372093,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Mixed resolution / service,51,567,0.08994708994708994,172,0.29651162790697677,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Positive delivery mentions,134,567,0.23633156966490299,172,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Positive generic mentions,93,567,0.164021164021164,172,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Positive product / overall mentions,168,567,0.2962962962962963,172,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,pet_shop,Product condition / mismatch,37,567,0.06525573192239859,172,0.21511627906976744,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Delivery waiting / non-receipt,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Generic / Unclear,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Incomplete order / missing units,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Mixed / rating-text mismatch,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Mixed resolution / service,1,2,0.5,1,1.0,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Positive delivery mentions,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Positive generic mentions,1,2,0.5,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Positive product / overall mentions,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,security_and_services,Product condition / mismatch,0,2,0.0,1,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Delivery waiting / non-receipt,1,52,0.019230769230769232,17,0.058823529411764705,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Generic / Unclear,4,52,0.07692307692307693,17,0.23529411764705882,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Incomplete order / missing units,6,52,0.11538461538461539,17,0.35294117647058826,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Mixed / rating-text mismatch,0,52,0.0,17,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Mixed resolution / service,3,52,0.057692307692307696,17,0.17647058823529413,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Positive delivery mentions,12,52,0.23076923076923078,17,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Positive generic mentions,15,52,0.28846153846153844,17,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Positive product / overall mentions,8,52,0.15384615384615385,17,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,signaling_and_security,Product condition / mismatch,3,52,0.057692307692307696,17,0.17647058823529413,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Delivery waiting / non-receipt,11,235,0.04680851063829787,60,0.18333333333333332,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Generic / Unclear,8,235,0.03404255319148936,60,0.13333333333333333,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Incomplete order / missing units,6,235,0.02553191489361702,60,0.1,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Mixed / rating-text mismatch,3,235,0.01276595744680851,60,0.05,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Mixed resolution / service,17,235,0.07234042553191489,60,0.2833333333333333,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Positive delivery mentions,66,235,0.28085106382978725,60,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Positive generic mentions,54,235,0.2297872340425532,60,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Positive product / overall mentions,55,235,0.23404255319148937,60,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances,Product condition / mismatch,15,235,0.06382978723404255,60,0.25,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Delivery waiting / non-receipt,2,18,0.1111111111111111,5,0.4,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Generic / Unclear,1,18,0.05555555555555555,5,0.2,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Incomplete order / missing units,0,18,0.0,5,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Mixed / rating-text mismatch,0,18,0.0,5,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Mixed resolution / service,1,18,0.05555555555555555,5,0.2,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Positive delivery mentions,5,18,0.2777777777777778,5,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Positive generic mentions,3,18,0.16666666666666666,5,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Positive product / overall mentions,5,18,0.2777777777777778,5,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,small_appliances_home_oven_and_coffee,Product condition / mismatch,1,18,0.05555555555555555,5,0.2,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Delivery waiting / non-receipt,232,2610,0.08888888888888889,795,0.2918238993710692,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Generic / Unclear,90,2610,0.034482758620689655,795,0.11320754716981132,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Incomplete order / missing units,131,2610,0.050191570881226055,795,0.16477987421383647,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Mixed / rating-text mismatch,54,2610,0.020689655172413793,795,0.06792452830188679,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Mixed resolution / service,180,2610,0.06896551724137931,795,0.22641509433962265,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Positive delivery mentions,616,2610,0.23601532567049807,795,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Positive generic mentions,541,2610,0.20727969348659003,795,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
